,licensed_certified,facid,fac_status_type_code,facname,fac_type_code,fac_fdr,ltc,capacity,address,city,zip,county_code,county_name,district_number,district_name,isfacmain,fac_fac_relationship_type_code,cclho_code,cclho_name,fips_county_code,data_date
14417,NOT LICENSED/NOT CERTIFIED,930001814,CERTIFIED ONLY,SURGICAL INSTITUTE OF LONG BEACH,ASC,SURGICAL CLINIC,NON-LTC,0,701 E 28TH ST,LONG BEACH,90806,200,LOS ANGELES,93,LA ACUTE/ANCILLARY,Y,PARENT,19,LOS ANGELES,6037,2024-03-15 00:00:00
14418,CERTIFIED ONLY,930001815,CERTIFIED ONLY,ENDOSCOPY CENTER OF SANTA MONICA,ASC,SURGICAL CLINIC,NON-LTC,0,12400 WILSHIRE BLVD,LOS ANGELES,90025,200,LOS ANGELES,93,LA ACUTE/ANCILLARY,Y,PARENT,19,LOS ANGELES,6037,2024-03-15 00:00:00
14419,LICENSED AND CERTIFIED,930001816,OPEN,FRESENIUS MEDICAL CARE OF SAN FERNANDO,ESRD/CDC,CHRONIC DIALYSIS CLINIC,NON-LTC,25,451 S BRAND BLVD,SAN FERNANDO,91340,200,LOS ANGELES,93,LA ACUTE/ANCILLARY,Y,PARENT,19,LOS ANGELES,6037,2024-03-15 00:00:00
14420,NOT LICENSED/NOT CERTIFIED,930001817,CERTIFIED ONLY,TRIANGLE SURGERY CENTER,ASC,SURGICAL CLINIC,NON-LTC,0,450 N ROXBURY DR,BEVERLY HILLS,90210,200,LOS ANGELES,93,LA ACUTE/ANCILLARY,Y,PARENT,19,LOS ANGELES,6037,2024-03-15 00:00:00
14421,CERTIFIED ONLY,930001818,CERTIFIED ONLY,"SPECIALTY SURGICAL CENTER OF BEVERLY HILLS, L.P.",ASC,SURGICAL CLINIC,NON-LTC,0,8670 WILSHIRE BLVD,BEVERLY HILLS,90211,200,LOS ANGELES,93,LA ACUTE/ANCILLARY,Y,PARENT,19,LOS ANGELES,6037,2024-03-15 00:00:00
14422,NOT LICENSED/NOT CERTIFIED,930001820,CERTIFIED ONLY,"RODEO DRIVE PLASTIC SURGERY, INC.",ASC,SURGICAL CLINIC,NON-LTC,0,421 N RODEO DR,BEVERLY HILLS,90210,200,LOS ANGELES,93,LA ACUTE/ANCILLARY,Y,PARENT,19,LOS ANGELES,6037,2024-03-15 00:00:00
14423,NOT LICENSED/NOT CERTIFIED,930001821,CERTIFIED ONLY,"PACIFIC AMBULATORY SURGICAL CENTER, INC.",ASC,SURGICAL CLINIC,NON-LTC,0,16260 VENTURA BLVD,ENCINO,91436,200,LOS ANGELES,93,LA ACUTE/ANCILLARY,Y,PARENT,19,LOS ANGELES,6037,2024-03-15 00:00:00
14424,NOT LICENSED/NOT CERTIFIED,930001824,CERTIFIED ONLY,AALPHA MEDICAL GROUP,ASC,SURGICAL CLINIC,NON-LTC,0,3831 HUGHES AVE,CULVER CITY,90232,200,LOS ANGELES,93,LA ACUTE/ANCILLARY,Y,PARENT,19,LOS ANGELES,6037,2024-03-15 00:00:00
14425,NOT LICENSED/NOT CERTIFIED,930001825,CERTIFIED ONLY,WOODGLEN SURGERY CENTER,ASC,SURGICAL CLINIC,NON-LTC,0,541 S PASADENA AVE,GLENDORA,91741,200,LOS ANGELES,93,LA ACUTE/ANCILLARY,Y,PARENT,19,LOS ANGELES,6037,2024-03-15 00:00:00
14426,LICENSED AND CERTIFIED,930001826,OPEN,FRESENIUS MEDICAL CARE OF SOUTH BAY,ESRD/CDC,CHRONIC DIALYSIS CLINIC,NON-LTC,25,1221 PACIFIC COAST HWY,HARBOR CITY,90710,200,LOS ANGELES,93,LA ACUTE/ANCILLARY,Y,PARENT,19,LOS ANGELES,6037,2024-03-15 00:00:00
14427,NOT LICENSED/NOT CERTIFIED,930001827,CERTIFIED ONLY,UNIVERSITY CENTER FOR ASSISTED REPRODUCTION,ASC,SURGICAL CLINIC,NON-LTC,0,1127 WILSHIRE BLVD,LOS ANGELES,90017,200,LOS ANGELES,93,LA ACUTE/ANCILLARY,Y,PARENT,19,LOS ANGELES,6037,2024-03-15 00:00:00
14428,CERTIFIED ONLY,930001830,CERTIFIED ONLY,"BRAND SURGICAL INSTITUTE MEDICAL CENTER, INC.",ASC,SURGICAL CLINIC,NON-LTC,0,1141 N BRAND BLVD,GLENDALE,91202,200,LOS ANGELES,93,LA ACUTE/ANCILLARY,Y,PARENT,19,LOS ANGELES,6037,2024-03-15 00:00:00
14429,LICENSED AND CERTIFIED,930001831,OPEN,DOCTORS DIALYSIS OF EAST LOS ANGELES,ESRD/CDC,CHRONIC DIALYSIS CLINIC,NON-LTC,32,950 S EASTERN AVE,LOS ANGELES,90022,200,LOS ANGELES,93,LA ACUTE/ANCILLARY,Y,PARENT,19,LOS ANGELES,6037,2024-03-15 00:00:00
14430,LICENSED AND CERTIFIED,930001832,OPEN,IMPERIAL CARE DIALYSIS CENTER,ESRD/CDC,CHRONIC DIALYSIS CLINIC,NON-LTC,31,4345 E IMPERIAL HWY,LYNWOOD,90262,200,LOS ANGELES,93,LA ACUTE/ANCILLARY,Y,PARENT,19,LOS ANGELES,6037,2024-03-15 00:00:00
14431,CERTIFIED ONLY,930001833,CERTIFIED ONLY,BEVERLY HILLS SOCIETY OF PLASTIC SURGEONS,ASC,SURGICAL CLINIC,NON-LTC,0,435 N ROXBURY DR,BEVERLY HILLS,90210,200,LOS ANGELES,93,LA ACUTE/ANCILLARY,Y,PARENT,19,LOS ANGELES,6037,2024-03-15 00:00:00
14432,CERTIFIED ONLY,930001834,CERTIFIED ONLY,"SPECIALTY SURGICAL CENTER OF ARCADIA, L.P.",ASC,SURGICAL CLINIC,NON-LTC,0,51 N 5TH AVE,ARCADIA,91006,200,LOS ANGELES,93,LA ACUTE/ANCILLARY,Y,PARENT,19,LOS ANGELES,6037,2024-03-15 00:00:00
14433,CERTIFIED ONLY,930001835,CERTIFIED ONLY,PLAZA SURGICAL MEDICAL CENTER,ASC,SURGICAL CLINIC,NON-LTC,0,850 S ATLANTIC BLVD,MONTEREY PARK,91754,200,LOS ANGELES,93,LA ACUTE/ANCILLARY,Y,PARENT,19,LOS ANGELES,6037,2024-03-15 00:00:00
14434,CERTIFIED ONLY,930001836,CERTIFIED ONLY,"ROX BEVERLY HILLS SURGERY CENTER, LLC",ASC,SURGICAL CLINIC,NON-LTC,0,465 N ROXBURY DR,BEVERLY HILLS,90210,200,LOS ANGELES,93,LA ACUTE/ANCILLARY,Y,PARENT,19,LOS ANGELES,6037,2024-03-15 00:00:00
14435,CERTIFIED ONLY,930001837,CERTIFIED ONLY,ENCINO SURGICAL MEDICAL CENTER,ASC,SURGICAL CLINIC,NON-LTC,0,16250 VENTURA BLVD,ENCINO,91436,200,LOS ANGELES,93,LA ACUTE/ANCILLARY,Y,PARENT,19,LOS ANGELES,6037,2024-03-15 00:00:00
14436,CERTIFIED ONLY,930001838,CERTIFIED ONLY,CENTINELA VALLEY ENDOSCOPY CENTER,ASC,SURGICAL CLINIC,NON-LTC,0,575 E HARDY ST,INGLEWOOD,90301,200,LOS ANGELES,93,LA ACUTE/ANCILLARY,Y,PARENT,19,LOS ANGELES,6037,2024-03-15 00:00:00
14437,CERTIFIED ONLY,930001839,CERTIFIED ONLY,"REGENCY SURGEY CENTER, LLC",ASC,SURGICAL CLINIC,NON-LTC,0,16055 VENTURA BLVD,ENCINO,91436,200,LOS ANGELES,93,LA ACUTE/ANCILLARY,Y,PARENT,19,LOS ANGELES,6037,2024-03-15 00:00:00
14438,CERTIFIED ONLY,930001840,CERTIFIED ONLY,SAN GABRIEL AMBULATORY SURGERY CENTER,ASC,SURGICAL CLINIC,NON-LTC,0,288 N SANTA ANITA AVE,ARCADIA,91006,200,LOS ANGELES,93,LA ACUTE/ANCILLARY,Y,PARENT,19,LOS ANGELES,6037,2024-03-15 00:00:00
14439,CERTIFIED ONLY,930001841,CERTIFIED ONLY,CHEVY CHASE AMBULATORY CENTER,ASC,SURGICAL CLINIC,NON-LTC,0,801 S CHEVY CHASE DR,GLENDALE,91205,200,LOS ANGELES,93,LA ACUTE/ANCILLARY,Y,PARENT,19,LOS ANGELES,6037,2024-03-15 00:00:00
14440,NOT LICENSED/NOT CERTIFIED,930001842,CERTIFIED ONLY,ROBERTSON SURGICAL CENTER,ASC,SURGICAL CLINIC,NON-LTC,0,150 N ROBERTSON BLVD,BEVERLY HILLS,90211,200,LOS ANGELES,93,LA ACUTE/ANCILLARY,Y,PARENT,19,LOS ANGELES,6037,2024-03-15 00:00:00
14441,LICENSED AND CERTIFIED,940000001,OPEN,SUNNY HILLS POST ACUTE,SNF,SKILLED NURSING FACILITY,LTC,142,12200 LA MIRADA BLVD,LA MIRADA,90638,200,LOS ANGELES,91,LA REGION 3,Y,PARENT,19,LOS ANGELES,6037,2024-03-15 00:00:00
14442,LICENSED AND CERTIFIED,940000004,OPEN,"BAY VISTA HEALTHCARE & WELLNESS CENTRE, LP",SNF,SKILLED NURSING FACILITY,LTC,70,5901 DOWNEY AVE,LONG BEACH,90805,200,LOS ANGELES,91,LA REGION 3,Y,PARENT,19,LOS ANGELES,6037,2024-03-15 00:00:00
14443,LICENSED AND CERTIFIED,940000005,OPEN,BROADWAY BY THE SEA,SNF,SKILLED NURSING FACILITY,LTC,98,2725 E BROADWAY,LONG BEACH,90803,200,LOS ANGELES,91,LA REGION 3,Y,PARENT,19,LOS ANGELES,6037,2024-03-15 00:00:00
14444,LICENSED AND CERTIFIED,940000006,OPEN,LAKEWOOD HEALTHCARE CENTER,SNF,SKILLED NURSING FACILITY,LTC,290,12023 LAKEWOOD BLVD,DOWNEY,90242,200,LOS ANGELES,91,LA REGION 3,Y,PARENT,19,LOS ANGELES,6037,2024-03-15 00:00:00
14445,LICENSED AND CERTIFIED,940000007,OPEN,ATLANTIC MEMORIAL HEALTHCARE CENTER,SNF,SKILLED NURSING FACILITY,LTC,100,2750 ATLANTIC AVE,LONG BEACH,90806,200,LOS ANGELES,91,LA REGION 3,Y,PARENT,19,LOS ANGELES,6037,2024-03-15 00:00:00
14446,LICENSED AND CERTIFIED,940000010,OPEN,BEL VISTA HEALTHCARE CENTER,SNF,SKILLED NURSING FACILITY,LTC,41,5001 E ANAHEIM ST,LONG BEACH,90804,200,LOS ANGELES,91,LA REGION 3,Y,PARENT,19,LOS ANGELES,6037,2024-03-15 00:00:00
14447,LICENSED AND CERTIFIED,940000011,OPEN,BELL CONVALESCENT HOSPITAL,SNF,SKILLED NURSING FACILITY,LTC,99,4900 FLORENCE AVE,BELL,90201,200,LOS ANGELES,91,LA REGION 3,Y,PARENT,19,LOS ANGELES,6037,2024-03-15 00:00:00
14448,LICENSED AND CERTIFIED,940000012,OPEN,BRIARCREST NURSING CENTER,SNF,SKILLED NURSING FACILITY,LTC,135,5648 GOTHAM ST,BELL GARDENS,90201,200,LOS ANGELES,91,LA REGION 3,Y,PARENT,19,LOS ANGELES,6037,2024-03-15 00:00:00
14449,LICENSED AND CERTIFIED,940000013,OPEN,BELLFLOWER POST ACUTE,SNF,SKILLED NURSING FACILITY,LTC,59,9710 ARTESIA BLVD,BELLFLOWER,90706,200,LOS ANGELES,91,LA REGION 3,Y,PARENT,19,LOS ANGELES,6037,2024-03-15 00:00:00
14450,LICENSED AND CERTIFIED,940000014,OPEN,ROSE VILLA HEALTHCARE CENTER,SNF,SKILLED NURSING FACILITY,LTC,53,9028 ROSE ST,BELLFLOWER,90706,200,LOS ANGELES,91,LA REGION 3,Y,PARENT,19,LOS ANGELES,6037,2024-03-15 00:00:00
14451,LICENSED AND CERTIFIED,940000015,OPEN,THE ORCHARD - POST ACUTE CARE,SNF,SKILLED NURSING FACILITY,LTC,162,12385 WASHINGTON BLVD,WHITTIER,90606,200,LOS ANGELES,95,LA REGION 1,Y,PARENT,19,LOS ANGELES,6037,2024-03-15 00:00:00
14452,LICENSED AND CERTIFIED,940000016,OPEN,BIXBY KNOLLS TOWERS HEALTH CARE & REHAB CENTER,SNF,SKILLED NURSING FACILITY,LTC,99,3747 ATLANTIC AVE,LONG BEACH,90807,200,LOS ANGELES,91,LA REGION 3,Y,PARENT,19,LOS ANGELES,6037,2024-03-15 00:00:00
14453,LICENSED AND CERTIFIED,940000017,OPEN,DOWNEY POST ACUTE,SNF,SKILLED NURSING FACILITY,LTC,99,13007 PARAMOUNT BLVD,DOWNEY,90242,200,LOS ANGELES,91,LA REGION 3,Y,PARENT,19,LOS ANGELES,6037,2024-03-15 00:00:00
14454,LICENSED AND CERTIFIED,940000019,OPEN,WHITTIER HILLS HEALTH CARE CENTER,SNF,SKILLED NURSING FACILITY,LTC,160,10426 BOGARDUS AVE,WHITTIER,90603,200,LOS ANGELES,95,LA REGION 1,Y,PARENT,19,LOS ANGELES,6037,2024-03-15 00:00:00
14455,LICENSED AND CERTIFIED,940000020,OPEN,COSTA DEL SOL HEALTHCARE,SNF,SKILLED NURSING FACILITY,LTC,99,1016 S RECORD AVE,LOS ANGELES,90023,200,LOS ANGELES,91,LA REGION 3,Y,PARENT,19,LOS ANGELES,6037,2024-03-15 00:00:00
14456,LICENSED AND CERTIFIED,940000023,OPEN,OCEAN RIDGE POST ACUTE,SNF,SKILLED NURSING FACILITY,LTC,99,3850 E ESTHER ST,LONG BEACH,90804,200,LOS ANGELES,91,LA REGION 3,Y,PARENT,19,LOS ANGELES,6037,2024-03-15 00:00:00
14457,LICENSED AND CERTIFIED,940000024,OPEN,NORWALK SKILLED NURSING & WELLNESS CENTRE,SNF,SKILLED NURSING FACILITY,LTC,99,11510 IMPERIAL HWY,NORWALK,90650,200,LOS ANGELES,91,LA REGION 3,Y,PARENT,19,LOS ANGELES,6037,2024-03-15 00:00:00
14458,LICENSED AND CERTIFIED,940000025,OPEN,VIEW HEIGHTS CONVALESCENT HOSPITAL,SNF,SKILLED NURSING FACILITY,LTC,163,12619 AVALON BLVD,LOS ANGELES,90061,200,LOS ANGELES,91,LA REGION 3,Y,PARENT,19,LOS ANGELES,6037,2024-03-15 00:00:00
14459,LICENSED AND CERTIFIED,940000026,OPEN,LA PAZ GEROPSYCHIATRIC CENTER,SNF,SKILLED NURSING FACILITY,LTC,173,8835 VANS ST,PARAMOUNT,90723,200,LOS ANGELES,91,LA REGION 3,Y,PARENT,19,LOS ANGELES,6037,2024-03-15 00:00:00
14460,LICENSED AND CERTIFIED,940000029,OPEN,WINDSOR CONVALESCENT CENTER OF NORTH LONG BEACH,SNF,SKILLED NURSING FACILITY,LTC,120,260 E MARKET ST,LONG BEACH,90805,200,LOS ANGELES,91,LA REGION 3,Y,PARENT,19,LOS ANGELES,6037,2024-03-15 00:00:00
14461,LICENSED AND CERTIFIED,940000030,OPEN,VILLA SERENA HEALTHCARE CENTER,SNF,SKILLED NURSING FACILITY,LTC,52,723 E 9TH ST,LONG BEACH,90813,200,LOS ANGELES,91,LA REGION 3,Y,PARENT,19,LOS ANGELES,6037,2024-03-15 00:00:00
14462,LICENSED AND CERTIFIED,940000031,OPEN,CATERED MANOR NURSING CENTER,SNF,SKILLED NURSING FACILITY,LTC,83,4010 N VIRGINIA RD,LONG BEACH,90807,200,LOS ANGELES,91,LA REGION 3,Y,PARENT,19,LOS ANGELES,6037,2024-03-15 00:00:00
14463,LICENSED AND CERTIFIED,940000033,OPEN,COLONIAL GARDENS NURSING HOME,SNF,SKILLED NURSING FACILITY,LTC,99,7246 ROSEMEAD BLVD,PICO RIVERA,90660,200,LOS ANGELES,91,LA REGION 3,Y,PARENT,19,LOS ANGELES,6037,2024-03-15 00:00:00
14464,LICENSED AND CERTIFIED,940000034,OPEN,COLONIAL CARE CENTER,SNF,SKILLED NURSING FACILITY,LTC,196,1913 E 5TH ST,LONG BEACH,90802,200,LOS ANGELES,91,LA REGION 3,Y,PARENT,19,LOS ANGELES,6037,2024-03-15 00:00:00
14465,LICENSED AND CERTIFIED,940000036,OPEN,LYNWOOD POST ACUTE CARE CENTER,SNF,SKILLED NURSING FACILITY,LTC,99,3611 E IMPERIAL HWY,LYNWOOD,90262,200,LOS ANGELES,91,LA REGION 3,Y,PARENT,19,LOS ANGELES,6037,2024-03-15 00:00:00
14466,LICENSED AND CERTIFIED,940000037,OPEN,SANTA FE HEIGHTS HEALTHCARE CENTER LLC,SNF,SKILLED NURSING FACILITY,LTC,99,2309 N SANTA FE AVE,COMPTON,90222,200,LOS ANGELES,91,LA REGION 3,Y,PARENT,19,LOS ANGELES,6037,2024-03-15 00:00:00
14467,LICENSED AND CERTIFIED,940000040,OPEN,VILLA DEL RIO,SNF,SKILLED NURSING FACILITY,LTC,183,7002 GAGE AVE,BELL GARDENS,90201,200,LOS ANGELES,91,LA REGION 3,Y,PARENT,19,LOS ANGELES,6037,2024-03-15 00:00:00
14468,LICENSED AND CERTIFIED,940000042,OPEN,SHORELINE HEALTHCARE CENTER,SNF,SKILLED NURSING FACILITY,LTC,75,4029 E ANAHEIM ST,LONG BEACH,90804,200,LOS ANGELES,91,LA REGION 3,Y,PARENT,19,LOS ANGELES,6037,2024-03-15 00:00:00
14469,LICENSED AND CERTIFIED,940000043,OPEN,EDGEWATER SKILLED NURSING CENTER,SNF,SKILLED NURSING FACILITY,LTC,81,2625 E 4TH ST,LONG BEACH,90814,200,LOS ANGELES,91,LA REGION 3,Y,PARENT,19,LOS ANGELES,6037,2024-03-15 00:00:00
14470,LICENSED AND CERTIFIED,940000044,OPEN,EL RANCHO VISTA HEALTH CARE CENTER,SNF,SKILLED NURSING FACILITY,LTC,86,8925 MINES AVE,PICO RIVERA,90660,200,LOS ANGELES,91,LA REGION 3,Y,PARENT,19,LOS ANGELES,6037,2024-03-15 00:00:00
14471,LICENSED AND CERTIFIED,940000046,OPEN,PACIFIC PALMS HEALTHCARE,SNF,SKILLED NURSING FACILITY,LTC,133,1020 TERMINO AVE,LONG BEACH,90804,200,LOS ANGELES,91,LA REGION 3,Y,PARENT,19,LOS ANGELES,6037,2024-03-15 00:00:00
14472,LICENSED AND CERTIFIED,940000047,OPEN,VILLA DEL SOL POST ACUTE,SNF,SKILLED NURSING FACILITY,LTC,99,16910 WOODRUFF AVE,BELLFLOWER,90706,200,LOS ANGELES,91,LA REGION 3,Y,PARENT,19,LOS ANGELES,6037,2024-03-15 00:00:00
14473,LICENSED AND CERTIFIED,940000048,OPEN,COTTAGE CREST POST ACUTE,SNF,SKILLED NURSING FACILITY,LTC,59,12350 ROSECRANS AVE,NORWALK,90650,200,LOS ANGELES,91,LA REGION 3,Y,PARENT,19,LOS ANGELES,6037,2024-03-15 00:00:00
14474,LICENSED AND CERTIFIED,940000049,OPEN,MEADOW CREEK POST-ACUTE,SNF,SKILLED NURSING FACILITY,LTC,104,7039 ALONDRA BLVD,PARAMOUNT,90723,200,LOS ANGELES,91,LA REGION 3,Y,PARENT,19,LOS ANGELES,6037,2024-03-15 00:00:00
14475,LICENSED AND CERTIFIED,940000050,OPEN,LIGHTHOUSE HEALTHCARE CENTER,SNF,SKILLED NURSING FACILITY,LTC,149,2222 SANTA ANA BLVD.,LOS ANGELES,90059,200,LOS ANGELES,91,LA REGION 3,Y,PARENT,19,LOS ANGELES,6037,2024-03-15 00:00:00
14476,LICENSED AND CERTIFIED,940000051,OPEN,AVALON VILLA CARE CENTER,SNF,SKILLED NURSING FACILITY,LTC,131,12029 AVALON BLVD,LOS ANGELES,90061,200,LOS ANGELES,91,LA REGION 3,Y,PARENT,19,LOS ANGELES,6037,2024-03-15 00:00:00
14477,LICENSED AND CERTIFIED,940000053,OPEN,"GRAND AVENUE HEALTHCARE & WELLNESS CENTRE, LP",SNF,SKILLED NURSING FACILITY,LTC,117,1730 GRAND AVE,LONG BEACH,90804,200,LOS ANGELES,91,LA REGION 3,Y,PARENT,19,LOS ANGELES,6037,2024-03-15 00:00:00
14478,LICENSED AND CERTIFIED,940000056,OPEN,LONG BEACH HEALTHCARE CENTER,SNF,SKILLED NURSING FACILITY,LTC,154,3401 CEDAR AVE,LONG BEACH,90807,200,LOS ANGELES,91,LA REGION 3,Y,PARENT,19,LOS ANGELES,6037,2024-03-15 00:00:00
14479,LICENSED AND CERTIFIED,940000057,OPEN,DOWNEY COMMUNITY HEALTH CENTER,SNF,SKILLED NURSING FACILITY,LTC,198,8425 IOWA ST,DOWNEY,90241,200,LOS ANGELES,91,LA REGION 3,Y,PARENT,19,LOS ANGELES,6037,2024-03-15 00:00:00
14480,LICENSED AND CERTIFIED,940000062,OPEN,ALAMITOS BELMONT HEALTH AND REHABILITATION,SNF,SKILLED NURSING FACILITY,LTC,94,3901 E 4TH ST,LONG BEACH,90814,200,LOS ANGELES,91,LA REGION 3,Y,PARENT,19,LOS ANGELES,6037,2024-03-15 00:00:00
14481,LICENSED AND CERTIFIED,940000063,OPEN,THE SPRINGS POST-ACUTE,SNF,SKILLED NURSING FACILITY,LTC,99,10625 LEFFINGWELL RD,NORWALK,90650,200,LOS ANGELES,91,LA REGION 3,Y,PARENT,19,LOS ANGELES,6037,2024-03-15 00:00:00
14482,LICENSED AND CERTIFIED,940000064,OPEN,INTERCOMMUNITY HEALTHCARE & REHABILITATION CENTER,SNF,SKILLED NURSING FACILITY,LTC,86,12627 STUDEBAKER RD,NORWALK,90650,200,LOS ANGELES,91,LA REGION 3,Y,PARENT,19,LOS ANGELES,6037,2024-03-15 00:00:00
14483,LICENSED AND CERTIFIED,940000065,OPEN,INTERCOMMUNITY CARE CENTER,SNF,SKILLED NURSING FACILITY,LTC,147,2626 GRAND AVE,LONG BEACH,90815,200,LOS ANGELES,91,LA REGION 3,Y,PARENT,19,LOS ANGELES,6037,2024-03-15 00:00:00
14484,LICENSED AND CERTIFIED,940000069,OPEN,BROOKFIELD HEALTHCARE CENTER,SNF,SKILLED NURSING FACILITY,LTC,70,9300 TELEGRAPH RD,DOWNEY,90240,200,LOS ANGELES,91,LA REGION 3,Y,PARENT,19,LOS ANGELES,6037,2024-03-15 00:00:00
14485,LICENSED AND CERTIFIED,940000070,OPEN,SOUTHLAND,SNF,SKILLED NURSING FACILITY,LTC,120,11701 STUDEBAKER RD,NORWALK,90650,200,LOS ANGELES,91,LA REGION 3,Y,PARENT,19,LOS ANGELES,6037,2024-03-15 00:00:00
14486,LICENSED AND CERTIFIED,940000071,OPEN,VILLA ELENA HEALTHCARE CENTER,SNF,SKILLED NURSING FACILITY,LTC,98,13226 STUDEBAKER RD,NORWALK,90650,200,LOS ANGELES,91,LA REGION 3,Y,PARENT,19,LOS ANGELES,6037,2024-03-15 00:00:00
14487,LICENSED AND CERTIFIED,940000072,OPEN,MARLORA POST ACUTE REHABILITATION HOSPITAL,SNF,SKILLED NURSING FACILITY,LTC,99,3801 E ANAHEIM ST,LONG BEACH,90804,200,LOS ANGELES,91,LA REGION 3,Y,PARENT,19,LOS ANGELES,6037,2024-03-15 00:00:00
14488,LICENSED AND CERTIFIED,940000073,OPEN,HUNTINGTON PARK NURSING CENTER,SNF,SKILLED NURSING FACILITY,LTC,99,6425 MILES AVE,HUNTINGTON PARK,90255,200,LOS ANGELES,91,LA REGION 3,Y,PARENT,19,LOS ANGELES,6037,2024-03-15 00:00:00
14489,LICENSED AND CERTIFIED,940000074,OPEN,CALIFORNIA POST-ACUTE CARE,SNF,SKILLED NURSING FACILITY,LTC,130,3615 E IMPERIAL HWY,LYNWOOD,90262,200,LOS ANGELES,91,LA REGION 3,Y,PARENT,19,LOS ANGELES,6037,2024-03-15 00:00:00
14490,LICENSED AND CERTIFIED,940000076,OPEN,GRANADA POST ACUTE,SNF,SKILLED NURSING FACILITY,LTC,98,3565 E  IMPERIAL HWY,LYNWOOD,90262,200,LOS ANGELES,91,LA REGION 3,Y,PARENT,19,LOS ANGELES,6037,2024-03-15 00:00:00
14491,LICENSED AND CERTIFIED,940000077,OPEN,"WHITTIER NURSING AND WELLNESS CENTER, INC.",SNF,SKILLED NURSING FACILITY,LTC,36,7926 PAINTER AVE,WHITTIER,90602,200,LOS ANGELES,95,LA REGION 1,Y,PARENT,19,LOS ANGELES,6037,2024-03-15 00:00:00
14492,LICENSED AND CERTIFIED,940000078,OPEN,GREENFIELD CARE CENTER OF SOUTH GATE,SNF,SKILLED NURSING FACILITY,LTC,99,8455 STATE ST,SOUTH GATE,90280,200,LOS ANGELES,91,LA REGION 3,Y,PARENT,19,LOS ANGELES,6037,2024-03-15 00:00:00
14493,LICENSED AND CERTIFIED,940000079,OPEN,PICO RIVERA HEALTHCARE CENTER,SNF,SKILLED NURSING FACILITY,LTC,99,9140 VERNER ST,PICO RIVERA,90660,200,LOS ANGELES,91,LA REGION 3,Y,PARENT,19,LOS ANGELES,6037,2024-03-15 00:00:00
14494,LICENSED AND CERTIFIED,940000089,OPEN,PACIFIC CARE NURSING CENTER,SNF,SKILLED NURSING FACILITY,LTC,99,3355 PACIFIC PL,LONG BEACH,90806,200,LOS ANGELES,91,LA REGION 3,Y,PARENT,19,LOS ANGELES,6037,2024-03-15 00:00:00
14495,LICENSED AND CERTIFIED,940000090,OPEN,"PACIFIC VILLA, INC.",SNF,SKILLED NURSING FACILITY,LTC,99,3501 CEDAR AVE,LONG BEACH,90807,200,LOS ANGELES,91,LA REGION 3,Y,PARENT,19,LOS ANGELES,6037,2024-03-15 00:00:00
14496,LICENSED AND CERTIFIED,940000091,OPEN,PARAMOUNT CONVALESCENT HOSPITAL,SNF,SKILLED NURSING FACILITY,LTC,59,8558 ROSECRANS AVE,PARAMOUNT,90723,200,LOS ANGELES,91,LA REGION 3,Y,PARENT,19,LOS ANGELES,6037,2024-03-15 00:00:00
14497,LICENSED AND CERTIFIED,940000092,OPEN,MAYWOOD SKILLED NURSING & WELLNESS CENTRE,SNF,SKILLED NURSING FACILITY,LTC,133,6025 PINE AVE,MAYWOOD,90270,200,LOS ANGELES,91,LA REGION 3,Y,PARENT,19,LOS ANGELES,6037,2024-03-15 00:00:00
14498,LICENSED AND CERTIFIED,940000093,OPEN,ARTESIA CHRISTIAN HOME INC.,SNF,SKILLED NURSING FACILITY,LTC,66,11614 183RD ST,ARTESIA,90701,200,LOS ANGELES,91,LA REGION 3,Y,PARENT,19,LOS ANGELES,6037,2024-03-15 00:00:00
14499,LICENSED AND CERTIFIED,940000094,OPEN,RIO HONDO SUBACUTE & NURSING CENTER,SNF,SKILLED NURSING FACILITY,LTC,200,273 E BEVERLY BLVD,MONTEBELLO,90640,200,LOS ANGELES,95,LA REGION 1,Y,PARENT,19,LOS ANGELES,6037,2024-03-15 00:00:00
14500,LICENSED AND CERTIFIED,940000095,OPEN,RIVIERA HEALTHCARE CENTER,SNF,SKILLED NURSING FACILITY,LTC,154,8203 TELEGRAPH RD,PICO RIVERA,90660,200,LOS ANGELES,91,LA REGION 3,Y,PARENT,19,LOS ANGELES,6037,2024-03-15 00:00:00
14501,LICENSED AND CERTIFIED,940000096,OPEN,ROYAL CARE SKILLED NURSING CENTER,SNF,SKILLED NURSING FACILITY,LTC,98,2725 PACIFIC AVE,LONG BEACH,90806,200,LOS ANGELES,91,LA REGION 3,Y,PARENT,19,LOS ANGELES,6037,2024-03-15 00:00:00
14502,LICENSED AND CERTIFIED,940000097,OPEN,BEACHSIDE POST ACUTE,SNF,SKILLED NURSING FACILITY,LTC,90,3294 SANTA FE AVE,LONG BEACH,90810,200,LOS ANGELES,91,LA REGION 3,Y,PARENT,19,LOS ANGELES,6037,2024-03-15 00:00:00
14503,LICENSED AND CERTIFIED,940000098,OPEN,COURTYARD CARE CENTER,SNF,SKILLED NURSING FACILITY,LTC,59,1880 DAWSON AVE,SIGNAL HILL,90755,200,LOS ANGELES,91,LA REGION 3,Y,PARENT,19,LOS ANGELES,6037,2024-03-15 00:00:00
